PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","1181.43","0.29","850.1","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6153","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1665.87","0.41","1198.67","2149.69","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","6 B/R","7","6165","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1243.28","0.31","894.6","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6143","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1478.81","0.37","1064.07","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6173","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1943.51","0.48","1398.45","2149.69","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","6 B/R","7","6191","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1199.99","0.3","863.45","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6135","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1181.4","0.29","850.07","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6169","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1275.37","0.32","917.69","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6158","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1469.1","0.36","1057.09","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6192","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.06","0.3","863.5","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6157","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6176","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1400.4","0.35","1007.66","1501.61","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6185","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1321.38","0.33","950.8","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6129","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1611.01","0.4","1159.2","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6188","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.02","0.3","863.47","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6213","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6137","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1250.18","0.31","899.56","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6184","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1612.17","0.4","1160.03","2157.81","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","6 B/R","7","6124","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1569.19","0.39","1129.11","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6148","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1507.62","0.37","1084.81","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6116","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6163","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1399.97","0.35","1007.35","2149.69","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","6 B/R","7","6130","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1245.48","0.31","896.18","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6204","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1516.37","0.38","1091.1","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6117","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1400","0.35","1007.37","2149.69","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","6 B/R","7","6131","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1268.03","0.32","912.41","1501.61","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","5 B/R","6","6118","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1562.88","0.39","1124.57","2149.69","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","6 B/R","7","6110","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1432.67","0.36","1030.87","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6114","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6208","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1559.81","0.39","1122.36","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6132","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1421","0.35","1022.48","2149.69","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","6 B/R","7","6128","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1351.92","0.34","972.77","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6178","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1538.46","0.38","1107","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6126","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1868.98","0.46","1344.82","2149.69","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","6 B/R","7","6195","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1343.39","0.33","966.63","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6159","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1327.56","0.33","955.24","1501.61","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6112","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1540.98","0.38","1108.81","1541.47","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","5 B/R","6","6120","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1181.4","0.29","850.07","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6216","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1503.89","0.37","1082.12","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6133","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1355.48","0.34","975.33","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6127","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1181.41","0.29","850.08","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6207","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.03","0.3","863.48","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6151","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1373.19","0.34","988.08","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6179","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","2132.01","0.53","1534.08","2149.69","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","6 B/R","7","6197","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6209","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1439.9","0.36","1036.08","2149.69","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","6 B/R","7","6109","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1421","0.35","1022.48","2149.69","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","6 B/R","7","6222","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1181.41","0.29","850.08","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6215","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1607.8","0.4","1156.89","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6187","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1352.68","0.34","973.32","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6175","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1516.73","0.38","1091.36","2149.69","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","6 B/R","7","6202","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6140","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6161","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.39","0.3","863.74","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6164","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1300.97","0.32","936.11","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6123","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1316.65","0.33","947.39","1541.47","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","5 B/R","6","6194","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1703.25","0.42","1225.57","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6181","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1433.64","0.36","1031.57","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6145","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1500.31","0.37","1079.55","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6182","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1432.17","0.36","1030.52","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6115","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6214","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6150","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1215.38","0.3","874.52","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6146","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.05","0.3","863.49","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6166","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.02","0.3","863.47","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6205","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.02","0.3","863.47","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6212","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1453.35","0.36","1045.76","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6172","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1642.58","0.41","1181.92","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6149","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1421","0.35","1022.48","2149.69","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","6 B/R","7","6221","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1476.47","0.37","1062.39","1501.61","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6125","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6141","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1274.45","0.32","917.03","1541.47","","","","","","","2026-03-02 11:55:32","Off-Plan","","Free Hold","No","3","5 B/R","6","6186","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6168","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6218","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1611.15","0.4","1159.3","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6189","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1351.8","0.34","972.69","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6171","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1723.5","0.43","1240.14","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6198","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1803.04","0.45","1297.37","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6180","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1497.47","0.37","1077.5","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6190","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.03","0.3","863.48","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6154","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1529.4","0.38","1100.48","1541.47","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","5 B/R","6","6193","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1501.61","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6210","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6162","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1181.4","0.29","850.07","1501.61","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6139","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200.01","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6219","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1709.51","0.42","1230.07","2149.69","","","","","","","2026-03-02 11:55:28","Off-Plan","","Free Hold","No","3","6 B/R","7","6196","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1450.94","0.36","1044.02","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6203","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1462.52","0.36","1052.35","2149.69","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","6 B/R","7","6144","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1354.1","0.34","974.34","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6183","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1232.05","0.31","886.52","1541.47","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","5 B/R","6","6113","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1200","0.3","863.46","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6136","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1187.51","0.3","854.47","1541.47","","","","","","","2026-03-02 11:55:30","Off-Plan","","Free Hold","No","3","5 B/R","6","6160","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1528.4","0.38","1099.76","2149.69","","","","","","","2026-03-02 11:55:29","Off-Plan","","Free Hold","No","3","6 B/R","7","6220","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
"Villa","1202.14","0.3","865","1541.47","","","","","","","2026-03-02 11:55:31","Off-Plan","","Free Hold","No","3","5 B/R","6","6134","","Commercial","","3311","Eden Hills","Hadaeq Sheikh Mohammed Bin Rashid","Dubai"
